ID,Block/Item,Mod,Unlocalised name,Class
21298,Item,MineFactoryReloaded,item.mfr.needlegun.ammo.fire,powercrystals.minefactoryreloaded.item.ItemNeedlegunAmmoFire
21299,Item,MineFactoryReloaded,item.mfr.needlegun.ammo.anvil,powercrystals.minefactoryreloaded.item.ItemNeedlegunAmmoAnvil
21300,Item,MineFactoryReloaded,item.mfr.bucket.plasticcup,powercrystals.minefactoryreloaded.item.ItemFactoryCup
21301,Item,MineFactoryReloaded,item.mfr.rocketlauncher,powercrystals.minefactoryreloaded.item.ItemRocketLauncher
21302,Item,MineFactoryReloaded,item.mfr.rocket,powercrystals.minefactoryreloaded.item.ItemRocket
21305,Item,MineFactoryReloaded,item.mfr.plastic.bag,powercrystals.minefactoryreloaded.item.ItemFactoryBag
21306,Item,MineFactoryReloaded,item.mfr.armor.boots.plastic,powercrystals.minefactoryreloaded.item.ItemPlasticBoots
21404,Item,MineFactoryReloaded,item.mfr.fishingrod,powercrystals.minefactoryreloaded.item.ItemFishingRod
21443,Item,MineFactoryReloaded,item.mfr.hammer,powercrystals.minefactoryreloaded.item.ItemFactoryHammer
21448,Item,MineFactoryReloaded,item.mfr.fertilizer,powercrystals.minefactoryreloaded.item.ItemFactory
21449,Item,MineFactoryReloaded,item.mfr.plastic.sheet,powercrystals.minefactoryreloaded.item.ItemFactory
21450,Item,MineFactoryReloaded,item.mfr.plastic.raw,powercrystals.minefactoryreloaded.item.ItemFactory
21451,Item,MineFactoryReloaded,item.mfr.rubber.bar,powercrystals.minefactoryreloaded.item.ItemFactory
21452,Item,MineFactoryReloaded,item.mfr.bucket.sewage,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
21453,Item,MineFactoryReloaded,item.mfr.bucket.sludge,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
21454,Item,MineFactoryReloaded,item.mfr.bucket.essence,powercrystals.minefactoryreloaded.item.ItemFactoryBucket
21455,Item,MineFactoryReloaded,item.mfr.syringe.empty,powercrystals.minefactoryreloaded.item.ItemSyringeLiquid
21501,Item,madscience,item.madDNABucket,madscience.fluids.dna.LiquidDNABucket
21502,Item,madscience,item.madDNAMutantBucket,madscience.fluids.dnaMutant.LiquidDNAMutantBucket
21503,Item,madscience,item.dataReelEmpty,madscience.items.ItemDataReelEmpty
21506,Item,madscience,item.genomeCaveSpider,madscience.items.genomes.GenomeCaveSpider
21507,Item,madscience,item.genomeChicken,madscience.items.genomes.GenomeChicken
21508,Item,madscience,item.genomeCow,madscience.items.genomes.GenomeCow
21509,Item,madscience,item.genomeCreeper,madscience.items.genomes.GenomeCreeper
21510,Item,madscience,item.genomeBat,madscience.items.genomes.GenomeBat
21511,Item,madscience,item.genomeEnderman,madscience.items.genomes.GenomeEnderman
21512,Item,madscience,item.genomeGhast,madscience.items.genomes.GenomeGhast
21513,Item,madscience,item.genomeHorse,madscience.items.genomes.GenomeHorse
21514,Item,madscience,item.genomeMushroomCow,madscience.items.genomes.GenomeMushroomCow
21515,Item,madscience,item.genomeOcelot,madscience.items.genomes.GenomeOcelot
21516,Item,madscience,item.genomePig,madscience.items.genomes.GenomePig
21517,Item,madscience,item.genomePigZombie,madscience.items.genomes.GenomePigZombie
21518,Item,madscience,item.genomeSheep,madscience.items.genomes.GenomeSheep
21519,Item,madscience,item.genomeSkeleton,madscience.items.genomes.GenomeSkeleton
21520,Item,madscience,item.genomeSpider,madscience.items.genomes.GenomeSpider
21521,Item,madscience,item.genomeSlime,madscience.items.genomes.GenomeSlime
21522,Item,madscience,item.genomeSquid,madscience.items.genomes.GenomeSquid
21523,Item,madscience,item.genomeVillager,madscience.items.genomes.GenomeVillager
21524,Item,madscience,item.genomeWitch,madscience.items.genomes.GenomeWitch
21525,Item,madscience,item.genomeWolf,madscience.items.genomes.GenomeWolf
21526,Item,madscience,item.genomeZombie,madscience.items.genomes.GenomeZombie
21527,Item,madscience,item.genomeMonsterPlacer,madscience.items.CombinedGenomeMonsterPlacer
21534,Item,madscience,item.needleEmpty,madscience.items.NeedleEmptyItem
21535,Item,madscience,item.needleCaveSpider,madscience.items.needles.NeedleCaveSpider
21536,Item,madscience,item.needleChicken,madscience.items.needles.NeedleChicken
21537,Item,madscience,item.needleCow,madscience.items.needles.NeedleCow
21538,Item,madscience,item.needleCreeper,madscience.items.needles.NeedleCreeper
21539,Item,madscience,item.needleBat,madscience.items.needles.NeedleBat
21540,Item,madscience,item.needleEnderman,madscience.items.needles.NeedleEnderman
21541,Item,madscience,item.needleHorse,madscience.items.needles.NeedleHorse
21542,Item,madscience,item.needleMushroomCow,madscience.items.needles.NeedleMushroomCow
21543,Item,madscience,item.needleOcelot,madscience.items.needles.NeedleOcelot
21544,Item,madscience,item.needlePig,madscience.items.needles.NeedlePig
21545,Item,madscience,item.needleSheep,madscience.items.needles.NeedleSheep
21546,Item,madscience,item.needleSpider,madscience.items.needles.NeedleSpider
21547,Item,madscience,item.needleSquid,madscience.items.needles.NeedleSquid
21548,Item,madscience,item.needleVillager,madscience.items.needles.NeedleVillager
21549,Item,madscience,item.needleWitch,madscience.items.needles.NeedleWitch
21550,Item,madscience,item.needleWolf,madscience.items.needles.NeedleWolf
21551,Item,madscience,item.needleZombie,madscience.items.needles.NeedleZombie
21552,Item,madscience,item.needleMutant,madscience.items.needles.NeedleMutant
21553,Item,madscience,item.needleDirty,madscience.items.NeedleDirtyItem
21554,Item,madscience,item.dnaCaveSpider,madscience.items.dna.DNACaveSpider
21555,Item,madscience,item.dnaChicken,madscience.items.dna.DNAChicken
21556,Item,madscience,item.dnaCow,madscience.items.dna.DNACow
21557,Item,madscience,item.dnaCreeper,madscience.items.dna.DNACreeper
21558,Item,madscience,item.dnaBat,madscience.items.dna.DNABat
21559,Item,madscience,item.dnaEnderman,madscience.items.dna.DNAEnderman
21560,Item,madscience,item.dnaGhast,madscience.items.dna.DNAGhast
21561,Item,madscience,item.dnaHorse,madscience.items.dna.DNAHorse
21562,Item,madscience,item.dnaMushroomCow,madscience.items.dna.DNAMushroomCow
21563,Item,madscience,item.dnaOcelot,madscience.items.dna.DNAOcelot
21564,Item,madscience,item.dnaPig,madscience.items.dna.DNAPig
21566,Item,madscience,item.dnaSheep,madscience.items.dna.DNASheep
21567,Item,madscience,item.dnaSkeleton,madscience.items.dna.DNASkeleton
21568,Item,madscience,item.dnaSpider,madscience.items.dna.DNASpider
21569,Item,madscience,item.dnaSlime,madscience.items.dna.DNASlime
21570,Item,madscience,item.dnaSquid,madscience.items.dna.DNASquid
21571,Item,madscience,item.dnaVillager,madscience.items.dna.DNAVillager
21572,Item,madscience,item.dnaWitch,madscience.items.dna.DNAWitch
21573,Item,madscience,item.dnaWolf,madscience.items.dna.DNAWolf
21574,Item,madscience,item.dnaZombie,madscience.items.dna.DNAZombie
21656,Item,madscience,item.gmoMonsterPlacer,madscience.items.GeneticallyModifiedMonsterPlacer
21659,Item,madscience,item.circuitComparator,madscience.items.circuits.CircuitComparator
21660,Item,madscience,item.circuitDiamond,madscience.items.circuits.CircuitDiamond
21661,Item,madscience,item.circuitEmerald,madscience.items.circuits.CircuitEmerald
21662,Item,madscience,item.circuitEnderEye,madscience.items.circuits.CircuitEnderEye
21663,Item,madscience,item.circuitEnderPearl,madscience.items.circuits.CircuitEnderPearl
21664,Item,madscience,item.circuitGlowstone,madscience.items.circuits.CircuitGlowstone
21665,Item,madscience,item.circuitRedstone,madscience.items.circuits.CircuitRedstone
21666,Item,madscience,item.circuitSpiderEye,madscience.items.circuits.CircuitSpiderEye
21707,Item,madscience,item.componentCase,madscience.items.components.ComponentCase
21708,Item,madscience,item.componentComputer,madscience.items.components.ComponentComputer
21709,Item,madscience,item.componentCPU,madscience.items.components.ComponentCPU
21710,Item,madscience,item.componentFan,madscience.items.components.ComponentFan
21711,Item,madscience,item.componentFusedQuartz,madscience.items.components.ComponentFusedQuartz
21712,Item,madscience,item.componentMagneticTape,madscience.items.components.ComponentMagneticTape
21713,Item,madscience,item.componentPowerSupply,madscience.items.components.ComponentPowerSupply
21714,Item,madscience,item.componentRAM,madscience.items.components.ComponentRAM
21715,Item,madscience,item.componentScreen,madscience.items.components.ComponentScreen
21716,Item,madscience,item.componentSiliconWafer,madscience.items.components.ComponentSiliconWafer
21717,Item,madscience,item.componentTransistor,madscience.items.components.ComponentTransistor
21718,Item,madscience,item.componentThumper,madscience.items.components.ComponentThumper
21719,Item,madscience,item.componentEnderslime,madscience.items.components.ComponentEnderslime
22259,Item,BiomesOPlenty,item.bop.food,biomesoplenty.items.ItemBOPFood
22262,Item,BiomesOPlenty,item.bop.ancientStaff,biomesoplenty.items.ItemBOPAncientStaff
22263,Item,BiomesOPlenty,item.bop.enderporter,biomesoplenty.items.ItemEnderporter
22266,Item,BiomesOPlenty,item.bop.miscItems,biomesoplenty.items.ItemBOP
22267,Item,BiomesOPlenty,item.bop.mudball,biomesoplenty.items.ItemBOPMudball
22268,Item,BiomesOPlenty,item.bop.dartblower,biomesoplenty.items.ItemDartBlower
22269,Item,BiomesOPlenty,item.bop.dart,biomesoplenty.items.ItemDart
22275,Item,BiomesOPlenty,item.bop.bopDisc,biomesoplenty.items.ItemBOPRecord
22276,Item,BiomesOPlenty,item.bop.bopDiscMud,biomesoplenty.items.ItemBOPRecordMud
22316,Item,BiomesOPlenty,item.bop.swordMud,biomesoplenty.items.ItemBOPSword
22317,Item,BiomesOPlenty,item.bop.shovelMud,biomesoplenty.items.ItemBOPSpade
22318,Item,BiomesOPlenty,item.bop.pickaxeMud,biomesoplenty.items.ItemBOPPickaxe
22319,Item,BiomesOPlenty,item.bop.hatchetMud,biomesoplenty.items.ItemBOPAxe
22320,Item,BiomesOPlenty,item.bop.hoeMud,biomesoplenty.items.ItemBOPHoe
22321,Item,BiomesOPlenty,item.bop.helmetMud,biomesoplenty.armor.ArmorMuddy
22322,Item,BiomesOPlenty,item.bop.chestplateMud,biomesoplenty.armor.ArmorMuddy
22323,Item,BiomesOPlenty,item.bop.leggingsMud,biomesoplenty.armor.ArmorMuddy
22324,Item,BiomesOPlenty,item.bop.bootsMud,biomesoplenty.armor.ArmorMuddy
22325,Item,BiomesOPlenty,item.bop.swordAmethyst,biomesoplenty.items.ItemBOPSword
22326,Item,BiomesOPlenty,item.bop.shovelAmethyst,biomesoplenty.items.ItemBOPSpade
22327,Item,BiomesOPlenty,item.bop.pickaxeAmethyst,biomesoplenty.items.ItemBOPPickaxe
22328,Item,BiomesOPlenty,item.bop.hatchetAmethyst,biomesoplenty.items.ItemBOPAxe
22329,Item,BiomesOPlenty,item.bop.hoeAmethyst,biomesoplenty.items.ItemBOPHoe
22330,Item,BiomesOPlenty,item.bop.helmetAmethyst,biomesoplenty.armor.ArmorAmethyst
22331,Item,BiomesOPlenty,item.bop.chestplateAmethyst,biomesoplenty.armor.ArmorAmethyst
22332,Item,BiomesOPlenty,item.bop.leggingsAmethyst,biomesoplenty.armor.ArmorAmethyst
22333,Item,BiomesOPlenty,item.bop.bootsAmethyst,biomesoplenty.armor.ArmorAmethyst
22334,Item,BiomesOPlenty,item.bop.flowerBand,biomesoplenty.armor.ArmorFlowerBand
22335,Item,BiomesOPlenty,item.bop.bopBucket,biomesoplenty.items.ItemBOPBucket
22337,Item,BiomesOPlenty,item.bop.scytheWood,biomesoplenty.items.ItemBOPScythe
22338,Item,BiomesOPlenty,item.bop.scytheStone,biomesoplenty.items.ItemBOPScythe
22339,Item,BiomesOPlenty,item.bop.scytheIron,biomesoplenty.items.ItemBOPScythe
22340,Item,BiomesOPlenty,item.bop.scytheGold,biomesoplenty.items.ItemBOPScythe
22341,Item,BiomesOPlenty,item.bop.scytheDiamond,biomesoplenty.items.ItemBOPScythe
22342,Item,BiomesOPlenty,item.bop.scytheMud,biomesoplenty.items.ItemBOPScythe
22343,Item,BiomesOPlenty,item.bop.scytheAmethyst,biomesoplenty.items.ItemBOPScythe
22344,Item,BiomesOPlenty,item.bop.wadingBoots,biomesoplenty.armor.ArmorWadingBoots
22345,Item,BiomesOPlenty,item.bop.flippers,biomesoplenty.armor.ArmorFlippers
22407,Item,BiomesOPlenty,item.bop.gems,biomesoplenty.items.ItemGems
22408,Item,BiomesOPlenty,item.bop.jarFilled,biomesoplenty.items.ItemJarFilled
22409,Item,BiomesOPlenty,item.bop.jarEmpty,biomesoplenty.items.ItemJarEmpty
22410,Item,BiomesOPlenty,item.bop.turnipseeds,biomesoplenty.items.ItemBOPSeeds
22478,Item,BiblioCraft,item.tapeMeasure,jds.bibliocraft.items.TapeMeasure
22479,Item,BiblioCraft,item.tape,jds.bibliocraft.items.ItemTape
22480,Item,BiblioCraft,item.BiblioChase,jds.bibliocraft.items.ItemChase
22481,Item,BiblioCraft,item.PrintPlate,jds.bibliocraft.items.ItemPlate
22482,Item,BiblioCraft,item.BiblioRedBook,jds.bibliocraft.items.ItemRedstoneBook
22483,Item,BiblioCraft,item.BiblioGlasses,jds.bibliocraft.items.ItemReadingGlasses
22484,Item,BiblioCraft,item.EnchantedPlate,jds.bibliocraft.items.ItemEnchantedPlate
22486,Item,BiblioCraft,item.BiblioDrill,jds.bibliocraft.items.ItemDrill
22487,Item,BiblioCraft,item.BiblioCreativeLock,jds.bibliocraft.items.ItemLock
22488,Item,BiblioCraft,item.BiblioClipboard,jds.bibliocraft.items.ItemClipboard
22490,Item,BiblioCraft,item.BiblioMapTool,jds.bibliocraft.items.ItemMapTool
22491,Item,BiblioCraft,item.BiblioWayPointCompass,jds.bibliocraft.items.ItemWaypointCompass
22492,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack
22493,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack2
22494,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack3
22495,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack4
22496,Item,BiblioCraft,item.seatBack,jds.bibliocraft.items.ItemSeatBack5
22555,Item,BiblioWoodsNatura,item.seatBack,jds.bibliocraft.naturawood.items.ItemSeatBackN1
22556,Item,BiblioWoodsNatura,item.seatBack,jds.bibliocraft.naturawood.items.ItemSeatBackN2
22557,Item,BiblioWoodsNatura,item.seatBack,jds.bibliocraft.naturawood.items.ItemSeatBackN3
22558,Item,BiblioWoodsNatura,item.seatBack,jds.bibliocraft.naturawood.items.ItemSeatBackN4
22559,Item,BiblioWoodsNatura,item.seatBack,jds.bibliocraft.naturawood.items.ItemSeatBackN5
22560,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB1
22561,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB2
22562,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB3
22563,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB4
22564,Item,BiblioWoodsBoP,item.seatBack,jds.bibliocraft.bopwood.items.ItemSeatBackB5
22570,Item,BiblioWoodsForestry,item.seatBack,jds.bibliocraft.forestrywood.items.ItemSeatBackF1
22571,Item,BiblioWoodsForestry,item.seatBack,jds.bibliocraft.forestrywood.items.ItemSeatBackF2
22572,Item,BiblioWoodsForestry,item.seatBack,jds.bibliocraft.forestrywood.items.ItemSeatBackF3
22573,Item,BiblioWoodsForestry,item.seatBack,jds.bibliocraft.forestrywood.items.ItemSeatBackF4
22574,Item,BiblioWoodsForestry,item.seatBack,jds.bibliocraft.forestrywood.items.ItemSeatBackF5
23776,Item,EnhancedPortals3,item.wrench,uk.co.shadeddimensions.ep3.item.ItemWrench
23777,Item,EnhancedPortals3,item.glasses,uk.co.shadeddimensions.ep3.item.ItemGoggles
23778,Item,EnhancedPortals3,item.nanobrush,uk.co.shadeddimensions.ep3.item.ItemPaintbrush
23779,Item,EnhancedPortals3,item.locationCard,uk.co.shadeddimensions.ep3.item.ItemLocationCard
23781,Item,EnhancedPortals3,item.entityCard,uk.co.shadeddimensions.ep3.item.ItemEntityCard
23782,Item,EnhancedPortals3,item.scanner,uk.co.shadeddimensions.ep3.item.ItemHandheldScanner
23783,Item,EnhancedPortals3,item.miscItems,uk.co.shadeddimensions.ep3.item.ItemMisc
23784,Item,EnhancedPortals3,item.portalModule,uk.co.shadeddimensions.ep3.item.ItemPortalModule
23785,Item,EnhancedPortals3,item.upgrade,uk.co.shadeddimensions.ep3.item.ItemUpgrade
23786,Item,EnhancedPortals3,item.guide,uk.co.shadeddimensions.ep3.item.ItemGuide
24157,Item,awger_Punt,item.Punt,mods.awger.punt.ItemPunt
24158,Item,awger_Whitehall,item.Whitehall,mods.awger.whitehall.ItemWhitehall
24159,Item,awger_Hoy,item.Hoy,mods.awger.hoy.ItemHoy
24456,Item,GregsLighting,item.gcewing_lighting:bonemealAndCharcoal,net.minecraft.item.Item
24457,Item,GregsLighting,item.gcewing_lighting:calciumCarbide,net.minecraft.item.Item
24458,Item,GregsLighting,item.gcewing_lighting:gasNozzle,net.minecraft.item.Item
24459,Item,GregsLighting,item.gcewing_lighting:gaslightMantle,net.minecraft.item.Item
24460,Item,GregsLighting,item.gcewing_lighting:glowingIngot,net.minecraft.item.Item
24461,Item,GregsLighting,item.gcewing_lighting:glowstoneBulb,net.minecraft.item.Item
24462,Item,GregsLighting,item.gcewing_lighting:ic2FilamentAssembly,net.minecraft.item.Item
24500,Item,totemic,item.totemic:bottleChlorophyll,totemic_commons.pokefenn.fluid.ItemBottleChlorophyll
24501,Item,totemic,item.null,totemic_commons.pokefenn.item.ItemSubItems
24503,Item,totemic,item.totemic:bucketChlorophyll,totemic_commons.pokefenn.fluid.ItemBucketChlorophyll
24504,Item,totemic,item.totemic:chlorophyllCrystal,totemic_commons.pokefenn.item.ItemChlorophyllCrystal
24505,Item,totemic,item.totemic:totemicStaff,totemic_commons.pokefenn.item.ItemTotemicStaff
24506,Item,totemic,item.totemic:totemWhittlingKnife,totemic_commons.pokefenn.item.ItemTotemWhittlingKnife
24507,Item,totemic,item.null,totemic_commons.pokefenn.item.ItemTotems
24511,Item,totemic,item.totemic:blazingChlorophyllCrystal,totemic_commons.pokefenn.item.ItemBlazingChlorophyllCrystal
24512,Item,totemic,item.totemic:infusedTotemicStaff,totemic_commons.pokefenn.item.ItemInfusedTotemicStaff
24513,Item,totemic,item.totemic:totempedia,totemic_commons.pokefenn.item.ItemTotempedia
24857,Item,chococraft,item.chocoboSaddle,chococraft.common.items.ChocoboItem
24858,Item,chococraft,item.gysahl_seeds,chococraft.common.items.ItemGysahlSeeds
24859,Item,chococraft,item.gysahl_loverly,chococraft.common.items.ChocoboItem
24860,Item,chococraft,item.gysahl_golden,chococraft.common.items.ChocoboItem
24861,Item,chococraft,item.gysahl_pink,chococraft.common.items.ChocoboItem
24862,Item,chococraft,item.gysahl_red,chococraft.common.items.ChocoboItem
24863,Item,chococraft,item.gysahl_pickles,chococraft.common.items.ChocoboItemFood
24864,Item,chococraft,item.gysahl_rawpickles,chococraft.common.items.ChocoboItem
24865,Item,chococraft,item.gysahl_cake,chococraft.common.items.ChocoboItem
24866,Item,chococraft,item.legRaw,chococraft.common.items.ChocoboItemFood
24867,Item,chococraft,item.legCooked,chococraft.common.items.ChocoboItemFood
24868,Item,chococraft,item.chocoboFeather,chococraft.common.items.ChocoboItem
24869,Item,chococraft,item.saddlebag,chococraft.common.items.ChocoboItem
24870,Item,chococraft,item.packbag,chococraft.common.items.ChocoboItem
24871,Item,chococraft,item.whistle,chococraft.common.items.ChocoboItem
24872,Item,chococraft,item.chocopedia,chococraft.common.items.ChocoboItem
24873,Item,chococraft,item.eggPurple,chococraft.common.items.ItemPurpleChocoboEgg
24874,Item,chococraft,item.disguiseHead,chococraft.common.items.ChocoboItemDisguise
24875,Item,chococraft,item.disguiseBody,chococraft.common.items.ChocoboItemDisguise
24876,Item,chococraft,item.disguiseLegs,chococraft.common.items.ChocoboItemDisguise
24877,Item,chococraft,item.disguiseBoots,chococraft.common.items.ChocoboItemDisguise
25026,Item,powersuits,item.null,net.machinemuse.powersuits.item.ItemComponent
25027,Item,powersuits,item.powerArmorHelmet,net.machinemuse.powersuits.item.ItemPowerArmorHelmet
25028,Item,powersuits,item.powerArmorChestplate,net.machinemuse.powersuits.item.ItemPowerArmorChestplate
25029,Item,powersuits,item.powerArmorLeggings,net.machinemuse.powersuits.item.ItemPowerArmorLeggings
25030,Item,powersuits,item.powerArmorBoots,net.machinemuse.powersuits.item.ItemPowerArmorBoots
25031,Item,powersuits,item.powerFist,net.machinemuse.powersuits.item.ItemPowerFist
25130,Item,Translocator,item.translocator:diamondNugget,net.minecraft.item.Item
25131,Item,ForgeMicroblock,item.microblock,codechicken.microblock.ItemMicroPart
25132,Item,ForgeMicroblock,item.microblock:sawStone,codechicken.microblock.ItemSaw
25133,Item,ForgeMicroblock,item.microblock:sawIron,codechicken.microblock.ItemSaw
25134,Item,ForgeMicroblock,item.microblock:sawDiamond,codechicken.microblock.ItemSaw
25135,Item,ForgeMicroblock,item.microblock:stoneRod,net.minecraft.item.Item
25500,Item,Metallurgy3Base,item.stick,rebelkeithy.mods.metallurgy.metals.ItemOreFinder
25506,Item,Metallurgy3Base,item.BrassDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25507,Item,Metallurgy3Base,item.BrassIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25508,Item,Metallurgy3Base,item.BrassPick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
25509,Item,Metallurgy3Base,item.BrassShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
25510,Item,Metallurgy3Base,item.BrassAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
25511,Item,Metallurgy3Base,item.BrassHoe,rebelkeithy.mods.keithyutils.items.CustomItemHoe
25512,Item,Metallurgy3Base,item.BrassSword,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgySword
25513,Item,Metallurgy3Base,item.Metallurgy:Precious/BrassHelmet,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25514,Item,Metallurgy3Base,item.Metallurgy:Precious/BrassChest,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25515,Item,Metallurgy3Base,item.Metallurgy:Precious/BrassLegs,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25516,Item,Metallurgy3Base,item.Metallurgy:Precious/BrassBoots,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25556,Item,Metallurgy3Base,item.ElectrumDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25557,Item,Metallurgy3Base,item.ElectrumIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25558,Item,Metallurgy3Base,item.ElectrumPick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
25559,Item,Metallurgy3Base,item.ElectrumShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
25560,Item,Metallurgy3Base,item.ElectrumAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
25561,Item,Metallurgy3Base,item.ElectrumHoe,rebelkeithy.mods.keithyutils.items.CustomItemHoe
25562,Item,Metallurgy3Base,item.ElectrumSword,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgySword
25563,Item,Metallurgy3Base,item.Metallurgy:Precious/ElectrumHelmet,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25564,Item,Metallurgy3Base,item.Metallurgy:Precious/ElectrumChest,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25565,Item,Metallurgy3Base,item.Metallurgy:Precious/ElectrumLegs,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25566,Item,Metallurgy3Base,item.Metallurgy:Precious/ElectrumBoots,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25606,Item,Metallurgy3Base,item.PlatinumDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25607,Item,Metallurgy3Base,item.PlatinumIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25608,Item,Metallurgy3Base,item.PlatinumPick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
25609,Item,Metallurgy3Base,item.PlatinumShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
25610,Item,Metallurgy3Base,item.PlatinumAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
25611,Item,Metallurgy3Base,item.PlatinumHoe,rebelkeithy.mods.keithyutils.items.CustomItemHoe
25612,Item,Metallurgy3Base,item.PlatinumSword,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgySword
25613,Item,Metallurgy3Base,item.Metallurgy:Precious/PlatinumHelmet,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25614,Item,Metallurgy3Base,item.Metallurgy:Precious/PlatinumChest,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25615,Item,Metallurgy3Base,item.Metallurgy:Precious/PlatinumLegs,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25616,Item,Metallurgy3Base,item.Metallurgy:Precious/PlatinumBoots,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25656,Item,Metallurgy3Base,item.SilverDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25657,Item,Metallurgy3Base,item.SilverIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25658,Item,Metallurgy3Base,item.SilverPick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
25659,Item,Metallurgy3Base,item.SilverShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
25660,Item,Metallurgy3Base,item.SilverAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
25661,Item,Metallurgy3Base,item.SilverHoe,rebelkeithy.mods.keithyutils.items.CustomItemHoe
25662,Item,Metallurgy3Base,item.SilverSword,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgySword
25663,Item,Metallurgy3Base,item.Metallurgy:Precious/SilverHelmet,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25664,Item,Metallurgy3Base,item.Metallurgy:Precious/SilverChest,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25665,Item,Metallurgy3Base,item.Metallurgy:Precious/SilverLegs,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25666,Item,Metallurgy3Base,item.Metallurgy:Precious/SilverBoots,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgyArmor
25706,Item,Metallurgy3Base,item.ZincDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25707,Item,Metallurgy3Base,item.ZincIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25756,Item,Metallurgy3Base,item.AlduoriteDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25757,Item,Metallurgy3Base,item.AlduoriteIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25806,Item,Metallurgy3Base,item.AmordrineDust,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25807,Item,Metallurgy3Base,item.AmordrineIngot,rebelkeithy.mods.metallurgy.core.metalsets.ItemMetallurgy
25808,Item,Metallurgy3Base,item.AmordrinePick,rebelkeithy.mods.keithyutils.items.CustomItemPickaxe
25809,Item,Metallurgy3Base,item.AmordrineShovel,rebelkeithy.mods.keithyutils.items.CustomItemSpade
25810,Item,Metallurgy3Base,item.AmordrineAxe,rebelkeithy.mods.keithyutils.items.CustomItemAxe
